代码,晨星专属号,名称,类型,三年评级,五年评级,今年回报率
102535318204317696, 011921, 0P0001N3ID, 富国均衡成长三年持有期混合A, 沪港深积极配置型, 0, 0, None
102535320045617152, 010527, 0P0001N3IF, 景顺长城景泰优利一年定开债券, 纯债基金（封闭式）, 0, 0, None
102535321756893184, 013091, 0P0001N3QR, 上投摩根均衡优选混合A, 沪港深积极配置型, 0, 0, None
102535323292008448, 012186, 0P0001N3QT, 招商品质成长混合A, 沪港深积极配置型, 0, 0, None
102535325519183872, 012407, 0P0001N3QV, 永赢长远价值混合C, 沪港深积极配置型, 0, 0, None
102535327314345984, 012406, 0P0001N3QX, 永赢长远价值混合A, 沪港深积极配置型, 0, 0, None
102535329096925184, 012735, 0P0001N45V, 财通资管中债1-3年国开行债指数A, 短债型, 0, 0, None
102535330996944896, 013236, 0P0001N45X, 长信30天滚动持有短债债券A, 短债型, 0, 0, None
102535332649500672, 013229, 0P0001N45Z, 中邮睿丰增强债券A, 积极债券型, 0, 0, None
102535334591463424, 012776, 0P0001N461, 华夏聚鑫优选六个月持有混合（FOF）A, 保守混合型, 0, 0, None
102535361095270400, 011913, 0P0001N463, 华夏永泓一年持有混合A, 沪港深保守混合型, 0, 0, None
102535362789769216, 012963, 0P0001N465, 招商稳健平衡混合A, 沪港深灵活配置型, 0, 0, None
102535364807229440, 159715, 0P0001N467, 易方达中证稀土产业ETF, 行业股票 - 其它, 0, 0, None
102535366904381440, 012311, 0P0001N469, 民生加银康泰养老2040三年持有期混合（FOF）, 目标日期, 0, 0, None
102535368737292288, 013189, 0P0001N46B, 嘉实稳健添利一年持有混合, 沪港深保守混合型, 0, 0, None
102535370456956928, 013276, 0P0001N46D, 富国中证全指证券公司指数C, 行业股票 - 金融地产, 0, 0, None
102535372264701952, 013278, 0P0001N46F, 富国中证体育产业指数C, 大盘平衡股票, 0, 0, None
102535374009532416, 012075, 0P0001N46W, 易方达稳健添利混合A, 沪港深保守混合型, 0, 0, None
102535375808888832, 011893, 0P0001N472, 易方达长期价值混合A, 沪港深积极配置型, 0, 0, None
102535377654382592, 013199, 0P0001N4HK, 南方季季享90天滚动持有债券C, 短债型, 0, 0, None
102535379382435840, 159892, 0P0001N4HM, 华夏恒生香港上市生物科技ETF（QDII）, 行业股票, 0, 0, None
102535381391507456, 013396, 0P0001N4HO, 华夏新能源车龙头混合C, 沪港深积极配置型, 0, 0, None
102535383148920832, 011688, 0P0001N4HQ, 易方达龙头优选两年持有混合C, 沪港深积极配置型, 0, 0, None
102535384793088000, 013230, 0P0001N464, 中邮睿丰增强债券C, 积极债券型, 0, 0, None
102535386462420992, 012777, 0P0001N466, 华夏聚鑫优选六个月持有混合（FOF）C, 保守混合型, 0, 0, None
102535388198862848, 011914, 0P0001N468, 华夏永泓一年持有混合C, 沪港深保守混合型, 0, 0, None
102535390379900928, 012964, 0P0001N46A, 招商稳健平衡混合C, 沪港深灵活配置型, 0, 0, None
102535392217006080, 510770, 0P0001N46C, 申万菱信上证G60战略新兴产业成份ETF, 大盘平衡股票, 0, 0, None
102535394003779584, 005626, 0P0001N46E, 富国中证医药主题指数增强型（LOF）C, 行业股票 - 医药, 0, 0, None
102535395740221440, 013277, 0P0001N46G, 富国创业板指数C, 大盘平衡股票, 0, 0, None
102535397342445568, 012076, 0P0001N46X, 易方达稳健添利混合C, 沪港深保守混合型, 0, 0, None
102535399196327936, 011894, 0P0001N473, 易方达长期价值混合C, 沪港深积极配置型, 0, 0, None
102535401096347648, 013198, 0P0001N4HL, 南方季季享90天滚动持有债券A, 短债型, 0, 0, None
102535402811817984, 013395, 0P0001N4HN, 华夏新能源车龙头混合A, 沪港深积极配置型, 0, 0, None
102535404644728832, 011687, 0P0001N4HP, 易方达龙头优选两年持有混合A, 沪港深积极配置型, 0, 0, None
102535430410338304, 159792, 0P0001N4HR, 富国中证港股通互联网ETF, 行业股票 - 科技、传媒及通讯, 0, 0, None
102535432184528896, 012944, 0P0001N4HT, 广发稳睿六个月持有期混合C, 沪港深保守混合型, 0, 0, None
102535433937747968, 012173, 0P0001N4HV, 国泰兴泽优选一年持有期混合A, 沪港深积极配置型, 0, 0, None
102535435657412608, 011805, 0P0001N4HZ, 嘉实优质核心两年持有期混合A, 沪港深积极配置型, 0, 0, None
102535437330939904, 013023, 0P0001N4I3, 平安均衡优选1年持有混合A, 沪港深积极配置型, 0, 0, None
102535438949941248, 013024, 0P0001N4I7, 平安均衡优选1年持有混合C, 沪港深积极配置型, 0, 0, None
102535440564748288, 013013, 0P0001N4NE, 华夏中证新能源汽车ETF联接A, 大盘平衡股票, 0, 0, None
102535442439602176, 516560, 0P0001N4NG, 华宝养老ETF, 大盘平衡股票, 0, 0, None
102535444217987072, 013135, 0P0001N4NI, 银河悦宁稳健养老目标一年持有混合（FOF）, 保守混合型, 0, 0, None
102535445962817536, 013332, 0P0001N4OC, 富国中证500指数增强(LOF)C, 大盘平衡股票, 0, 0, None
102535447627956224, 013291, 0P0001N4OE, 富国沪深300指数增强C, 大盘平衡股票, 0, 0, None
102535449674776576, 013292, 0P0001N4OG, 富国中证智能汽车指数(LOF)C, 行业股票 - 科技、传媒及通讯, 0, 0, None
102535451402829824, 013330, 0P0001N4OI, 富国中证银行指数C, 行业股票 - 金融地产, 0, 0, None
102535453328015360, 012943, 0P0001N4HS, 广发稳睿六个月持有期混合A, 沪港深保守混合型, 0, 0, None
102535455060262912, 012174, 0P0001N4HU, 国泰兴泽优选一年持有期混合C, 沪港深积极配置型, 0, 0, None
102535456746373120, 011806, 0P0001N4HW, 嘉实优质核心两年持有期混合C, 沪港深积极配置型, 0, 0, None
102535458579283968, 013250, 0P0001N4I2, 红土创新智能制造混合, 行业混合 - 科技、传媒及通讯, 0, 0, None
102535460319920128, 013145, 0P0001N4I6, 浙商汇金先进制造混合, 标准混合型, 0, 0, None
102535462068944896, 013350, 0P0001N4IG, 光大保德信先进服务业灵活配置混合C, 灵活配置型, 0, 0, None
102535463906050048, 013014, 0P0001N4NF, 华夏中证新能源汽车ETF联接C, 大盘平衡股票, 0, 0, None
102535465680240640, 012114, 0P0001N4NH, 融通稳健增长一年持有期混合C, 沪港深保守混合型, 0, 0, None
102535467295047680, 012113, 0P0001N4NJ, 融通稳健增长一年持有期混合A, 沪港深保守混合型, 0, 0, None
102535469119569920, 013331, 0P0001N4OD, 富国中证1000指数增强LOF C, 大盘平衡股票, 0, 0, None
102535470881177600, 013275, 0P0001N4OF, 富国中证煤炭指数C, 行业股票 - 其它, 0, 0, None
102535472659562496, 013286, 0P0001N4OH, 富国上证综指ETF联接C, 大盘平衡股票, 0, 0, None
102535501029834752, 012248, 0P0001N4UT, 大成恒享夏盛一年定开混合A, 沪港深保守混合型（封闭式）, 0, 0, None
102535502824996864, 159889, 0P0001N4UV, 国泰中证智能汽车主题ETF, 行业股票 - 科技、传媒及通讯, 0, 0, None
102535504787931136, 012732, 0P0001N4UX, 融通通跃一年定开债券, 纯债基金（封闭式）, 0, 0, None
102535506545344512, 013261, 0P0001N4UZ, 太平睿享混合C, 沪港深保守混合型, 0, 0, None
102535508340506624, 013192, 0P0001N4V1, 华商嘉悦稳健养老目标一年持有混合（FOF）, 沪港深保守混合型, 0, 0, None
102535510425075712, 970023, 0P0001N4VE, 天风天盈一年定期开放混合, 沪港深灵活配置型（封闭式）, 0, 0, None
102535514111868928, 012509, 0P0001N56I, 兴证全球安悦稳健养老一年持有混合FOF, 沪港深保守混合型, 0, 0, None
102535516833972224, 013108, 0P0001N56K, 华夏先进制造龙头混合C, 沪港深积极配置型, 0, 0, None
102535518717214720, 012421, 0P0001N56M, 华夏优加生活混合A, 沪港深积极配置型, 0, 0, None
102535520579485696, 012033, 0P0001N56O, 广发睿盛混合A, 沪港深积极配置型, 0, 0, None
102535522383036416, 012313, 0P0001N56Q, 长城兴华优选一年定开混合C, 沪港深积极配置型（封闭式）, 0, 0, None
102535524329193472, 013281, 0P0001N56S, 国泰君安30天滚动持有中短债A, 短债型, 0, 0, None
102535526027886592, 011803, 0P0001N56U, 景顺宁景6个月持有期混合A, 沪港深保守混合型, 0, 0, None
102535527827243008, 012045, 0P0001N4UU, 大成医药健康股票A, 行业股票 - 医药, 0, 0, None
102535529932783616, 516190, 0P0001N4UW, 华夏中证文娱传媒ETF, 行业股票 - 科技、传媒及通讯, 0, 0, None
102535531769888768, 012249, 0P0001N4UY, 大成恒享夏盛一年定开混合C, 沪港深保守混合型（封闭式）, 0, 0, None
102535533485359104, 012046, 0P0001N4V0, 大成医药健康股票C, 行业股票 - 医药, 0, 0, None
102535537239261184, 013260, 0P0001N4V2, 太平睿享混合A, 沪港深保守混合型, 0, 0, None
102535538971508736, 013242, 0P0001N56H, 北信瑞丰优势行业股票, 大盘平衡股票, 0, 0, None
102535540775059456, 013107, 0P0001N56J, 华夏先进制造龙头混合A, 沪港深积极配置型, 0, 0, None
102535542683467776, 012422, 0P0001N56L, 华夏优加生活混合C, 沪港深积极配置型, 0, 0, None
102535544759648256, 012034, 0P0001N56N, 广发睿盛混合C, 沪港深积极配置型, 0, 0, None
102535546424786944, 012312, 0P0001N56P, 长城兴华优选一年定开混合A, 沪港深积极配置型（封闭式）, 0, 0, None
102535548454830080, 013282, 0P0001N56R, 国泰君安30天滚动持有中短债C, 短债型, 0, 0, None
102535550174494720, 011804, 0P0001N56T, 景顺宁景6个月持有期混合C, 沪港深保守混合型, 0, 0, None
102535577223561216, 013343, 0P0001N56V, 平安盈欣稳健1年持有混合（FOF）A, 沪港深保守混合型, 0, 0, None
102535579060666368, 013344, 0P0001N56X, 平安盈欣稳健1年持有混合（FOF）C, 沪港深保守混合型, 0, 0, None
102535580797108224, 013426, 0P0001N5J9, 贝莱德中国新视野混合A, 积极配置-大盘平衡, 0, 0, None
102535582462246912, 013427, 0P0001N5JB, 贝莱德中国新视野混合C, 积极配置-大盘平衡, 0, 0, None
102535584228048896, 013417, 0P0001N5JD, 博时核心资产精选混合A, 沪港深积极配置型, 0, 0, None
102535585989656576, 012005, 0P0001N5JF, 信达澳银恒盛混合A, 沪港深保守混合型, 0, 0, None
102535587990339584, 013041, 0P0001N5JH, 鹏扬景浦一年持有混合A, 沪港深保守混合型, 0, 0, None
102535590494339072, 970041, 0P0001N5JJ, 国海量化优选一年持有股票A, 大盘平衡股票, 0, 0, None
102535592243363840, 011732, 0P0001N5JL, 国投瑞银安睿混合C, 沪港深保守混合型, 0, 0, None
102535594848026624, 010758, 0P0001N5JN, 国投瑞银顺景一年定开债, 纯债基金（封闭式）, 0, 0, None
102535598253801472, 013208, 0P0001N5JP, 万家稳鑫30天滚动持有短债债券C, 短债型, 0, 0, None
102535600858464256, 013391, 0P0001N5K7, 招商安泰债券 - D, 普通债券型, 0, 0, None
102535602641043456, 013355, 0P0001N5K9, 工银新金融股票C, 大盘平衡股票, 0, 0, None
102535604499120128, 013245, 0P0001N56W, 泰达宏利养老目标2025一年持有混合（FOF）, 目标日期, 0, 0, None
102535606260727808, 013392, 0P0001N56Z, 广发港股通优质增长混合C, 沪港深积极配置型, 0, 0, None
102535608747950080, 012394, 0P0001N5JA, 农银中证新华社民族品牌指数, 大盘平衡股票, 0, 0, None
102535610379534336, 013247, 0P0001N5JC, 交银瑞卓三年持有期混合, 沪港深积极配置型, 0, 0, None
102535612204056576, 013418, 0P0001N5JE, 博时核心资产精选混合C, 沪港深积极配置型, 0, 0, None
102535614070521856, 012006, 0P0001N5JG, 信达澳银恒盛混合C, 沪港深保守混合型, 0, 0, None
102535615714689024, 013042, 0P0001N5JI, 鹏扬景浦一年持有混合C, 沪港深保守混合型, 0, 0, None
102535617413382144, 970042, 0P0001N5JK, 国海量化优选一年持有股票C, 大盘平衡股票, 0, 0, None
102535619229515776, 011731, 0P0001N5JM, 国投瑞银安睿混合A, 沪港深保守混合型, 0, 0, None
102535620852711424, 013207, 0P0001N5JO, 万家稳鑫30天滚动持有短债债券A, 短债型, 0, 0, None
102535622568181760, 011836, 0P0001N5JQ, 银华智能建造股票, 大盘平衡股票, 0, 0, None
102535624275263488, 013116, 0P0001N5K8, 华安文体健康主题灵活配置混合C, 灵活配置型, 0, 0, None
102535649634025472, 013347, 0P0001N5KA, 工银丰盈回报灵活配置混合C, 灵活配置型, 0, 0, None
102535651445964800, 011789, 0P0001N5TD, 工银聚益混合C, 沪港深保守混合型, 0, 0, None
102535653211766784, 011788, 0P0001N5TF, 工银聚益混合A, 沪港深保守混合型, 0, 0, None
102535655308918784, 013422, 0P0001N5TH, 太平智行三个月定期开放混合, 沪港深灵活配置型（封闭式）, 0, 0, None
102535657632563200, 012536, 0P0001N5TJ, 万家全球成长一年持有期混合（QDII）C, 环球股债混合, 0, 0, None
102535659327062016, 013251, 0P0001N611, 中信建投稳硕债券A, 纯债基金, 0, 0, None
102535661063503872, 011872, 0P0001N613, 中邮悦享6个月持有期混合A, 沪港深保守混合型, 0, 0, None
102535662762196992, 012639, 0P0001N615, 富国智优精选3个月持有期混合（FOF）C, 积极配置-大盘平衡, 0, 0, None
102535664662216704, 012611, 0P0001N617, 东方臻善纯债债券A, 纯债基金, 0, 0, None
102535666205720576, 159717, 0P0001N619, 鹏华国证ESG 300 ETF, 大盘平衡股票, 0, 0, None
102535667803750400, 013375, 0P0001N61B, 平安元鑫120天滚动持有中短债A, 短债型, 0, 0, None
102535669401780224, 013376, 0P0001N61D, 平安元鑫120天滚动持有中短债C, 短债型, 0, 0, None
102535670987227136, 013080, 0P0001N6GL, 信诚中证800医药指数（LOF）C, 行业股票 - 医药, 0, 0, None
102535672723668992, 013312, 0P0001N5KB, 工银主题策略混合C, 积极配置-大盘平衡, 0, 0, None
102535674409779200, 013414, 0P0001N5TE, 太平智远三个月定期开放股票, 大盘平衡股票（封闭式）, 0, 0, None
102535676095889408, 012535, 0P0001N5TG, 万家全球成长一年持有期混合（QDII）A, 环球股债混合, 0, 0, None
102535679484887040, 013441, 0P0001N5TI, 西藏东财创新医疗六个月定开混合, 行业混合 - 医药（封闭式）, 0, 0, None
102535681468792832, 013252, 0P0001N610, 中信建投稳硕债券C, 纯债基金, 0, 0, None
102535683591110656, 011873, 0P0001N612, 中邮悦享6个月持有期混合C, 沪港深保守混合型, 0, 0, None
102535685763760128, 012638, 0P0001N614, 富国智优精选3个月持有期混合（FOF）A, 积极配置-大盘平衡, 0, 0, None
102535687491813376, 012612, 0P0001N616, 东方臻善纯债债券C, 纯债基金, 0, 0, None
102535689354084352, 012785, 0P0001N618, 鹏华品质精选混合A, 沪港深积极配置型, 0, 0, None
102535691254104064, 012786, 0P0001N61A, 鹏华品质精选混合C, 沪港深积极配置型, 0, 0, None
102535693112180736, 013325, 0P0001N61C, 申万菱信恒利三个月定期开放债券, 纯债基金（封闭式）, 0, 0, None
102535694886371328, 159736, 0P0001N61E, 天弘中证食品饮料ETF, 行业股票 - 消费, 0, 0, None
102535720828141568, 013081, 0P0001N6GM, 中信保诚中证800 有色指数（LOF）C, 行业股票 - 其它, 0, 0, None
102535722749132800, 013083, 0P0001N6GO, 信诚中证信息安全指数（LOF）C, 行业股票 - 科技、传媒及通讯, 0, 0, None
102535724808536064, 013084, 0P0001N6GQ, 信诚中证智能家居指数（LOF）C, 行业股票 - 科技、传媒及通讯, 0, 0, None
102535726951825408, 013121, 0P0001N6GS, 信诚中证800金融指数（LOF）C, 行业股票 - 金融地产, 0, 0, None
102535728851845120, 012573, 0P0001N6H5, 恒越乐享添利混合C, 沪港深保守混合型, 0, 0, None
102535730554732544, 013289, 0P0001N6H7, 工银食品饮料行业混合A, 行业混合 - 消费, 0, 0, None
102535732312145920, 013445, 0P0001N6H9, 西藏东财中证芯片产业指数A, 行业股票 - 科技、传媒及通讯, 0, 0, None
102535734199582720, 517110, 0P0001N6HB, 国泰中证沪港深创新药产业ETF, 行业股票 - 医药, 0, 0, None
102535735847944192, 013290, 0P0001N6HD, 工银食品饮料行业混合C, 行业混合 - 消费, 0, 0, None
102535737592774656, 013031, 0P0001N6PX, 民生加银中证800指数增强A, 大盘平衡股票, 0, 0, None
102535739668955136, 013320, 0P0001N6PZ, 华安中证新能源汽车ETF联接C, 大盘平衡股票, 0, 0, None
102535741455728640, 013359, 0P0001N6Q1, 上银高质量优选9个月持有期混合C, 积极配置-大盘平衡, 0, 0, None
102535743263473664, 159773, 0P0001N6Q3, 华泰柏瑞创业板科技ETF, 行业股票 - 科技、传媒及通讯, 0, 0, None
102535745146716160, 013082, 0P0001N6GN, 信诚中证基建工程指数（LOF）C, 行业股票 - 其它, 0, 0, None
102535746811854848, 013120, 0P0001N6GP, 信诚沪深300指数（LOF）C, 大盘平衡股票, 0, 0, None
102535748607016960, 013122, 0P0001N6GR, 信诚中证TMT产业主题指数（LOF）C, 行业股票 - 科技、传媒及通讯, 0, 0, None
102535750339264512, 012602, 0P0001N6H4, 长信稳惠债券C, 纯债基金, 0, 0, None
102535752033763328, 013411, 0P0001N6H6, 嘉实方舟6个月滚动持有债券A, 普通债券型, 0, 0, None
102535753837314048, 012601, 0P0001N6H8, 长信稳惠债券A, 纯债基金, 0, 0, None
102535755632476160, 012572, 0P0001N6HA, 恒越乐享添利混合A, 沪港深保守混合型, 0, 0, None
102535757343752192, 013412, 0P0001N6HC, 嘉实方舟6个月滚动持有债券C, 普通债券型, 0, 0, None
102535759038251008, 013446, 0P0001N6HE, 西藏东财中证芯片产业指数C, 行业股票 - 科技、传媒及通讯, 0, 0, None
102535760741138432, 013032, 0P0001N6PY, 民生加银中证800指数增强C, 大盘平衡股票, 0, 0, None
102535762368528384, 013319, 0P0001N6Q0, 华安中证新能源汽车ETF联接A, 大盘平衡股票, 0, 0, None
102535764000112640, 013358, 0P0001N6Q2, 上银高质量优选9个月持有期混合A, 积极配置-大盘平衡, 0, 0, None
102535807591514112, 013413, 0P0001N726, 交银施罗德中证环境治理指数（LOF）C, 大盘平衡股票, 0, 0, None
102535809533476864, 013451, 0P0001N728, 博时凤凰领航混合C, 沪港深积极配置型, 0, 0, None
102535811450273792, 013438, 0P0001N72A, 财通资管中证有色金属指数C, 行业股票 - 其它, 0, 0, None
102535813287378944, 013127, 0P0001N72C, 汇添富恒生科技指数（QDII）A, 行业股票, 0, 0, None
102535815275479040, 013155, 0P0001N72E, 汇添富添福汇盈稳健养老目标一年持有混合（FOF）, 保守混合型, 0, 0, None
102535817167110144, 013144, 0P0001N72G, 富国安诚回报12个月持有期混合C, 沪港深保守混合型, 0, 0, None
102535819025186816, 011782, 0P0001N72I, 泓德慧享混合C, 沪港深保守混合型, 0, 0, None
102535820673548288, 013354, 0P0001N72K, 鹏华上华一年持有期混合C, 沪港深保守混合型, 0, 0, None
102535822955249664, 011896, 0P0001N72M, 中加科尚混合C, 保守混合型, 0, 0, None
102535824846880768, 011781, 0P0001N72O, 泓德慧享混合A, 沪港深保守混合型, 0, 0, None
102535826650431488, 011878, 0P0001N72Q, 中加科尚混合A, 保守混合型, 0, 0, None
102535828684668928, 013410, 0P0001N7D2, 博时裕隆灵活配置混合C, 积极配置-大盘平衡, 0, 0, None
102535830559522816, 012025, 0P0001N7D4, 兴业聚兴混合A, 保守混合型, 0, 0, None
102535832421793792, 013450, 0P0001N727, 博时凤凰领航混合A, 沪港深积极配置型, 0, 0, None
102535834195984384, 013437, 0P0001N729, 财通资管中证有色金属指数A, 行业股票 - 其它, 0, 0, None
102535836070838272, 159723, 0P0001N72B, 汇添富中证沪港深科技龙头ETF, 行业股票 - 科技、传媒及通讯, 0, 0, None
102535837828251648, 013128, 0P0001N72D, 汇添富恒生科技指数（QDII）C, 行业股票, 0, 0, None
102535839514361856, 013403, 0P0001N72F, 华夏恒生科技ETF联接（QDII）C, 行业股票, 0, 0, None
102535841301135360, 013056, 0P0001N72H, 嘉实策略机遇混合C, 沪港深积极配置型, 0, 0, None
102535842983051264, 013402, 0P0001N72J, 华夏恒生科技ETF联接（QDII）A, 行业股票, 0, 0, None
102535845076008960, 013143, 0P0001N72L, 富国安诚回报12个月持有期混合A, 沪港深保守混合型, 0, 0, None
102535846904725504, 013055, 0P0001N72N, 嘉实策略机遇混合A, 沪港深积极配置型, 0, 0, None
102535848758607872, 013353, 0P0001N72P, 鹏华上华一年持有期混合A, 沪港深保守混合型, 0, 0, None
102535850633461760, 013449, 0P0001N7D1, 广发景宁纯债债券C, 纯债基金, 0, 0, None
102535852663504896, 013433, 0P0001N7D3, 博时恒润6个月持有期混合A, 沪港深保守混合型, 0, 0, None
102535878777241600, 013467, 0P0001N7D5, 华夏安盈稳健养老目标一年持有混合（FOF）, 保守混合型, 0, 0, None
102535880522072064, 012026, 0P0001N7D7, 兴业聚兴混合C, 保守混合型, 0, 0, None
102535882187210752, 562800, 0P0001N7D9, 嘉实中证稀有金属主题ETF, 行业股票 - 其它, 0, 0, None
102535883881709568, 013029, 0P0001N7DB, 嘉实鑫泰一年持有混合A, 沪港深保守混合型, 0, 0, None
102535885584596992, 013088, 0P0001N7DD, 华商嘉逸养老目标2040三年持有混合（FOF）, 目标日期, 0, 0, None
102535887392342016, 012111, 0P0001N7DF, 鹏华安颐混合A, 沪港深保守混合型, 0, 0, None
102535889271390208, 013087, 0P0001N7DH, 中加优悦一年定开债券, 纯债基金（封闭式）, 0, 0, None
102535891037192192, 970043, 0P0001N7DQ, 东吴裕盈一年持有期灵活配置混合A, 灵活配置型, 0, 0, None
102535892735885312, 970044, 0P0001N7DS, 东吴裕盈一年持有期灵活配置混合B, 灵活配置型, 0, 0, None
102535894556213248, 013526, 0P0001N7N6, 信诚新兴产业混合C, 积极配置-大盘平衡, 0, 0, None
102535896372346880, 560000, 0P0001N7N8, 浦银安盛中证智能电动汽车ETF, 大盘平衡股票, 0, 0, None
102535898045874176, 011861, 0P0001N7NA, 南方中证1000ETF联接C, 大盘平衡股票, 0, 0, None
102535899778121728, 011904, 0P0001N7NC, 南方领航优选混合C, 沪港深积极配置型, 0, 0, None
102535901581672448, 865040, 0P0001N7D6, 光大阳光北斗星180天滚动持有期债券A, 积极债券型, 0, 0, None
102535903322308608, 860051, 0P0001N7D8, 光大阳光北斗星180天滚动持有期债券C, 积极债券型, 0, 0, None
102535905050361856, 013030, 0P0001N7DA, 嘉实鑫泰一年持有混合C, 沪港深保守混合型, 0, 0, None
102535906845523968, 012151, 0P0001N7DC, 华泰柏瑞中证港股通50ETF联接A, 香港股票型基金, 0, 0, None
102535908670046208, 012152, 0P0001N7DE, 华泰柏瑞中证港股通50ETF联接C, 香港股票型基金, 0, 0, None
102535910431653888, 012112, 0P0001N7DG, 鹏华安颐混合C, 沪港深保守混合型, 0, 0, None
102535912277147648, 013434, 0P0001N7DI, 博时恒润6个月持有期混合C, 沪港深保守混合型, 0, 0, None
102535913963257856, 970045, 0P0001N7DR, 东吴裕盈一年持有期灵活配置混合C, 灵活配置型, 0, 0, None
102535915594842112, 013430, 0P0001N7N5, 交银趋势优先混合C, 积极配置-大盘平衡, 0, 0, None
102535917285146624, 011860, 0P0001N7N7, 南方中证1000ETF联接A, 大盘平衡股票, 0, 0, None
102535919013199872, 011903, 0P0001N7N9, 南方领航优选混合A, 沪港深积极配置型, 0, 0, None
102535920732864512, 011841, 0P0001N7NB, 嘉实兴锐优选一年持有期混合A, 沪港深积极配置型, 0, 0, None
102535947840651264, 159706, 0P0001N7ND, 华安深证100ETF, 大盘平衡股票, 0, 0, None
102535949707116544, 516690, 0P0001N7NF, 银华中证细分化工产业主题ETF, 行业股票 - 其它, 0, 0, None
102535951560998912, 013504, 0P0001N7Y9, 华安双核驱动混合C, 沪港深积极配置型, 0, 0, None
102535953318412288, 013483, 0P0001N7YB, 华安医疗创新混合C, 行业混合 - 医药, 0, 0, None
102535955004522496, 013506, 0P0001N7YD, 华安研究精选混合C, 积极配置-大盘平衡, 0, 0, None
102535956661272576, 013529, 0P0001N7YF, 南方富誉稳健养老目标一年持有混合（FOF）, 保守混合型, 0, 0, None
102535958364160000, 561130, 0P0001N7YH, 富国中证新华社民族品牌工程ETF, 行业股票 - 消费, 0, 0, None
102535959983161344, 159733, 0P0001N7YJ, 景顺中证消费电子ETF, 行业股票 - 科技、传媒及通讯, 0, 0, None
102535961727991808, 013456, 0P0001N8BQ, 长盛安逸纯债债券D, 纯债基金, 0, 0, None
102535963409907712, 013488, 0P0001N8BS, 长信多利灵活配置混合D, 沪港深灵活配置型, 0, 0, None
102535965083435008, 012468, 0P0001N8CX, 中银证券安灏债券A, 纯债基金, 0, 0, None
102535966811488256, 013419, 0P0001N8CZ, 交银裕景纯债一年定期开放债券, 纯债基金（封闭式）, 0, 0, None
102535968598261760, 011970, 0P0001N8D1, 建信港股通精选混合C, 沪港深积极配置型, 0, 0, None
102535970376646656, 011842, 0P0001N7NE, 嘉实兴锐优选一年持有期混合C, 沪港深积极配置型, 0, 0, None
102535972092116992, 013484, 0P0001N7Y8, 长城行业轮动灵活配置混合C, 灵活配置型, 0, 0, None
102535973841141760, 013505, 0P0001N7YA, 华安新丝路主题股票C, 大盘平衡股票, 0, 0, None
102535975732772864, 013515, 0P0001N7YC, 汇添富蓝筹稳健混合C, 积极配置-大盘平衡, 0, 0, None
102535977406300160, 013516, 0P0001N7YE, 汇添富蓝筹稳健混合E, 积极配置-大盘平衡, 0, 0, None
102535979297931264, 159726, 0P0001N7YG, 华夏恒生中国内地企业高股息率ETF, 香港股票型基金, 0, 0, None
102535981093093376, 851860, 0P0001N7YI, 海通鑫逸债券A, 积极债券型, 0, 0, None
102535982800175104, 851880, 0P0001N7YK, 海通鑫逸债券C, 积极债券型, 0, 0, None
102535984410787840, 013468, 0P0001N8BR, 长盛盛康纯债债券D, 利率债, 0, 0, None
102535986147229696, 012469, 0P0001N8CW, 中银证券安灏债券C, 纯债基金, 0, 0, None
102535987778813952, 011969, 0P0001N8CY, 建信港股通精选混合A, 沪港深积极配置型, 0, 0, None
102535989460729856, 012459, 0P0001N8D0, 汇添富稳健睿享一年持有混合A, 沪港深保守混合型, 0, 0, None
102536018841829376, 013540, 0P0001N8D2, 汇添富稳健睿享一年持有混合D, 沪港深保守混合型, 0, 0, None
102536020695711744, 970071, 0P0001N8D4, 第一创业创享纯债, 纯债基金, 0, 0, None
102536022386016256, 562360, 0P0001N8D6, 银华中证机器人ETF, 行业股票 - 科技、传媒及通讯, 0, 0, None
102536024114069504, 013425, 0P0001N90G, 博时标普500ETF联接（QDII）AUSD, 美国股票, 0, 0, None
102536027125579776, 013500, 0P0001N90I, 南方金融主题灵活配置混合C, 灵活配置型, 0, 0, None
102536030917230592, 013489, 0P0001N90K, 广发东财大数据精选灵活配置混合C, 灵活配置型, 0, 0, None
102536035757457408, 012242, 0P0001N90N, 华安添荣中短债债券, 短债型, 0, 0, None
102536038211125248, 013249, 0P0001N90P, 交银鸿泰一年持有期混合C, 沪港深积极配置型, 0, 0, None
102536039779794944, 012953, 0P0001N90R, 华泰柏瑞恒利混合A, 沪港深积极配置型, 0, 0, None
102536041696591872, 516130, 0P0001N90T, 华宝中证消费龙头ETF, 行业股票 - 消费, 0, 0, None
102536043886018560, 013115, 0P0001N90V, 鑫元金融债3个月定期开放债券, 利率债（封闭式）, 0, 0, None
102536045844758528, 013093, 0P0001N9BY, 汇添富中证沪港深科技龙头指数A, 行业股票 - 科技、传媒及通讯, 0, 0, None
102536047505702912, 013094, 0P0001N9C0, 汇添富中证沪港深科技龙头指数C, 行业股票 - 科技、传媒及通讯, 0, 0, None
102536049300865024, 012460, 0P0001N8D3, 汇添富稳健睿享一年持有混合C, 沪港深保守混合型, 0, 0, None
102536051108610048, 012301, 0P0001N8D5, 易方达核心智造混合, 沪港深积极配置型, 0, 0, None
102536052836663296, 013296, 0P0001N8D7, 民生加银聚优精选混合, 沪港深积极配置型, 0, 0, None
