代码,晨星专属号,名称,类型,三年评级,五年评级,今年回报率
167579963451506688, 920008, 0P0001LIT2, 中金进取回报灵活配置混合A, 沪港深灵活配置, 0, 0, -19.35
167579965129228288, 910017, 0P0001LIT4, 东方红多元策略混合A, 沪港深积极配置, 0, 0, -21.26
167579966790172672, 860006, 0P0001LIVV, 光大阳光优选一年持有混合A, 沪港深积极配置, 0, 0, -24.27
167579968568557568, 860056, 0P0001LIVX, 光大阳光优选一年持有混合C, 沪港深积极配置, 0, 0, -24.42
167579970137227264, 860050, 0P0001LIVZ, 光大阳光稳债中短债债券C, 普通债券, 0, 0, 1.00
167579971802365952, 860033, 0P0001LIW1, 光大阳光稳债收益12个月持有债券C, 普通债券, 0, 0, 1.61
167579973522030592, 860052, 0P0001LIW3, 光大阳光启明星创新驱动主题混合B, 沪港深积极配置, 0, 0, -32.50
167579975153614848, 970009, 0P0001LIW5, 方正证券金立方一年持有期混合A, 积极配置 - 大盘成长, 0, 0, -27.80
167579976999108608, 970006, 0P0001LIW7, 华安证券汇赢增利一年持有混合A, 灵活配置, 0, 0, 0.07
167579978735550464, 970008, 0P0001LIW9, 华安证券汇赢增利一年持有混合C, 灵活配置, 0, 0, 0.06
167579980459409408, 011202, 0P0001LJ12, 财通优势行业轮动混合C, 沪港深积极配置, 0, 0, -20.20
167579982246182912, 970017, 0P0001LISZ, 中信建投价值增长混合C, 积极配置 - 大盘成长, 0, 0, -26.23
167579983852601344, 900059, 0P0001LIT1, 中信证券成长动力混合C, 沪港深积极配置, 0, 0, -30.17
167579985534517248, 920928, 0P0001LIT3, 中金进取回报灵活配置混合C, 沪港深灵活配置, 0, 0, -19.45
167579987442925568, 010821, 0P0001LIT5, 东方红多元策略混合B, 沪港深积极配置, 0, 0, -21.43
167579989183561728, 860055, 0P0001LIVW, 光大阳光优选一年持有混合B, 沪港深积极配置, 0, 0, -24.22
167579990982918144, 860035, 0P0001LIVY, 光大阳光稳债中短债债券A, 普通债券, 0, 0, 1.07
167579992815828992, 860012, 0P0001LIW0, 光大阳光稳债收益12个月持有债券A, 普通债券, 0, 0, 1.70
167579994468384768, 860016, 0P0001LIW2, 光大阳光启明星创新驱动主题混合A, 沪港深积极配置, 0, 0, -32.35
167579996196438016, 860053, 0P0001LIW4, 光大阳光启明星创新驱动主题混合C, 沪港深积极配置, 0, 0, -32.67
167579997899325440, 970010, 0P0001LIW6, 方正证券金立方一年持有期混合C, 积极配置 - 大盘成长, 0, 0, -27.66
167579999690293248, 970007, 0P0001LIW8, 华安证券汇赢增利一年持有混合B, 灵活配置, 0, 0, -0.18
167580001409957888, 011201, 0P0001LJ11, 财通优势行业轮动混合A, 沪港深积极配置, 0, 0, -20.00
167580042279256064, 011271, 0P0001LJ13, 汇添富价值成长均衡投资混合A, 沪港深积极配置, 0, 0, -32.75
167580044149915648, 011278, 0P0001LJ15, 华夏内需驱动混合A, 沪港深积极配置, 0, 0, -28.20
167580047861874688, 011302, 0P0001LJ17, 易方达悦盈一年持有期混合A, 沪港深保守混合, 0, 0, -2.70
167580049510236160, 011136, 0P0001LJ19, 广发盛兴混合A, 沪港深积极配置, 0, 0, -31.56
167580051229900800, 517200, 0P0001LJ1B, 嘉实中证沪港深互联网ETF, 行业股票-科技、传媒及通讯, 0, 0, -35.66
167580052895039488, 011248, 0P0001LJ1D, 嘉实品质回报混合, 沪港深积极配置, 0, 0, -19.87
167580054782476288, 010813, 0P0001LJ1F, 华安添益一年持有期混合A, 保守混合, 0, 0, -1.63
167580059371044864, 008719, 0P0001LJ1H, 德邦安顺混合A, 保守混合, 0, 0, -6.31
167580062801985536, 159857, 0P0001LJ1J, 天弘中证光伏产业ETF, 行业股票 - 其它, 0, 0, -37.04
167580064483901440, 010698, 0P0001LJ1L, 中融行业先锋6个月持有期混合C, 沪港深积极配置, 0, 0, -36.09
167580067180838912, 011306, 0P0001LJ98, 富国低碳新经济混合C, 积极配置 - 大盘成长, 0, 0, -35.82
167580068808228864, 011309, 0P0001LJ9A, 富国消费主题混合C, 行业混合 - 消费, 0, 0, -20.58
167580070578225152, 011336, 0P0001LJ9C, 兴全汇吉一年持有期混合A, 沪港深保守混合, 0, 0, -13.24
167580072998338560, 011272, 0P0001LJ14, 汇添富价值成长均衡投资混合C, 沪港深积极配置, 0, 0, -32.88
167580074587979776, 011279, 0P0001LJ16, 华夏内需驱动混合C, 沪港深积极配置, 0, 0, -28.36
167580076194398208, 011303, 0P0001LJ18, 易方达悦盈一年持有期混合C, 沪港深保守混合, 0, 0, -2.83
167580078396407808, 011137, 0P0001LJ1A, 广发盛兴混合C, 沪港深积极配置, 0, 0, -31.65
167580081672159232, 159852, 0P0001LJ1C, 嘉实中证软件服务ETF, 行业股票-科技、传媒及通讯, 0, 0, -39.06
167580083257606144, 010412, 0P0001LJ1E, 汇安均衡优选混合, 积极配置 - 大盘成长, 0, 0, -38.27
167580084872413184, 010814, 0P0001LJ1G, 华安添益一年持有期混合C, 保守混合, 0, 0, -1.79
167580086436888576, 008720, 0P0001LJ1I, 德邦安顺混合C, 保守混合, 0, 0, -6.44
167580088110415872, 010697, 0P0001LJ1K, 中融行业先锋6个月持有期混合A, 沪港深积极配置, 0, 0, -35.93
167580089662308352, 011308, 0P0001LJ97, 富国生物医药科技混合C, 行业混合 - 医药, 0, 0, -27.43
167580091402944512, 011307, 0P0001LJ99, 富国天益价值混合C, 积极配置 - 大盘成长, 0, 0, -28.66
167580093021945856, 011148, 0P0001LJ9B, 南方军工改革灵活配置混合C, 积极配置 - 中小盘, 0, 0, -30.92
167580124537946112, 011337, 0P0001LJ9D, 兴全汇吉一年持有期混合C, 沪港深保守混合, 0, 0, -13.35
167580130426748928, 011341, 0P0001LJ9F, 博时战略新材料主题混合C, 沪港深积极配置, 0, 0, -25.19
167580132008001536, 970019, 0P0001LJ9H, 方正证券金港湾六个月持有期债券C, 积极债券, 0, 0, -2.40
167580133912215552, 855001, 0P0001LJ9J, 海通海升六个月持有期债券C, 普通债券, 0, 0, -0.31
167580135464108032, 010793, 0P0001LJ9L, 华安成长先锋混合C, 沪港深积极配置, 0, 0, -33.93
167580137527705600, 010253, 0P0001LJ9O, 兴银中证500指数增强A, 中盘平衡股票, 0, 0, -25.82
167580139134124032, 011333, 0P0001LJB5, 鹏华品质优选混合A, 沪港深积极配置, 0, 0, -12.19
167580140790874112, 011127, 0P0001LJC3, 富国清洁能源产业灵活配置混合C, 沪港深灵活配置, 0, 0, -34.39
167580142376321024, 010786, 0P0001LJE7, 博时创业板指数C, 沪港深股票, 0, 0, -33.13
167580143970156544, 011399, 0P0001LJE9, 汇添富数字未来混合A, 沪港深积极配置, 0, 0, -32.20
167580145505271808, 517100, 0P0001LJEB, 富国中证沪港深500ETF, 沪港深股票, 0, 0, -20.18
167580147233325056, 011363, 0P0001LJED, 南方兴润价值一年持有期混合A, 沪港深灵活配置, 0, 0, -18.37
167580148831354880, 010694, 0P0001LJEF, 万家内需增长一年持有期混合, 积极配置 - 大盘成长, 0, 0, -35.06
167580150458744832, 011340, 0P0001LJ9E, 博时战略新材料主题混合A, 沪港深积极配置, 0, 0, -25.05
167580152102912000, 970018, 0P0001LJ9G, 方正证券金港湾六个月持有期债券A, 积极债券, 0, 0, -2.36
167580153847742464, 850003, 0P0001LJ9I, 海通海升六个月持有期债券A, 普通债券, 0, 0, -0.22
167580155563212800, 010792, 0P0001LJ9K, 华安成长先锋混合A, 沪港深积极配置, 0, 0, -33.81
167580157203185664, 010921, 0P0001LJ9M, 民生加银润利混合, 保守混合, 0, 0, None
167580158914461696, 011205, 0P0001LJ9P, 兴银中证500指数增强C, 中盘平衡股票, 0, 0, -25.87
167580164933287936, 011334, 0P0001LJB6, 鹏华品质优选混合C, 沪港深积极配置, 0, 0, -12.42
167580166506151936, 010785, 0P0001LJE6, 博时创业板指数A, 沪港深股票, 0, 0, -33.04
167580168083210240, 516680, 0P0001LJE8, 建信中证细分有色金属产业主题ETF, 行业股票 - 其它, 0, 0, -23.88
167580169698017280, 011400, 0P0001LJEA, 汇添富数字未来混合C, 沪港深积极配置, 0, 0, -32.31
167580171291852800, 515230, 0P0001LJEC, 国泰中证全指软件ETF, 行业股票-科技、传媒及通讯, 0, 0, -38.16
167580172944408576, 011364, 0P0001LJEE, 南方兴润价值一年持有期混合C, 沪港深灵活配置, 0, 0, -18.53
167580217483722752, 011460, 0P0001LJJ8, 鹏华创新成长混合A, 沪港深积极配置, 0, 0, -35.37
167580219488600064, 011581, 0P0001LJJW, 鹏华安源5个月持有期混合A, 沪港深保守混合, 0, 0, -3.84
167580221417979904, 159850, 0P0001LJOG, 华夏恒生中国企业ETF（QDII）, QDII 大中华区股票, 0, 0, -18.16
167580223238307840, 010437, 0P0001LJOI, 嘉实竞争力优选混合A, 沪港深积极配置, 0, 0, -31.08
167580225004109824, 010467, 0P0001LJOK, 华安锦溶0-5年金融债3个月定期开放债券, 纯债（封闭式）, 0, 0, 0.24
167580226702802944, 011358, 0P0001LJOM, 华泰柏瑞品质成长混合C, 沪港深积极配置, 0, 0, -25.45
167580228699291648, 011508, 0P0001LJPV, 易方达悦弘一年持有期混合A, 沪港深保守混合, 0, 0, -2.91
167580231111016448, 011086, 0P0001LJPX, 易方达瑞康灵活配置混合A, 沪港深灵活配置, 0, 0, -2.24
167580233715679232, 920003, 0P0001LJTC, 中金新锐股票A, 大盘成长股票, 0, 0, -30.22
167580235389206528, 900011, 0P0001LJTE, 中信证券红利价值一年持有混合A, 积极配置 - 大盘成长, 0, 0, -28.35
167580237108871168, 900089, 0P0001LJTG, 中信证券红利价值一年持有混合C, 积极配置 - 大盘成长, 0, 0, -28.44
167580239017279488, 900030, 0P0001LJTI, 中信证券量化优选股票C, 大盘成长股票, 0, 0, -35.08
167580241026351104, 900039, 0P0001LJTK, 中信证券六个月滚动持有债券C, 短债, 0, 0, 1.28
167580243094142976, 011461, 0P0001LJJ9, 鹏华创新成长混合C, 沪港深积极配置, 0, 0, -35.54
167580244994162688, 011582, 0P0001LJJX, 鹏华安源5个月持有期混合C, 沪港深保守混合, 0, 0, -3.85
167580246646718464, 159848, 0P0001LJOH, 国联安中证全指证券公司ETF, 行业股票 - 金融地产, 0, 0, -24.19
167580248345411584, 010438, 0P0001LJOJ, 嘉实竞争力优选混合C, 沪港深积极配置, 0, 0, -31.17
167580250836828160, 011357, 0P0001LJOL, 华泰柏瑞品质成长混合A, 沪港深积极配置, 0, 0, -25.33
167580252690710528, 011405, 0P0001LJON, 银华稳健增长一年持有期混合, 沪港深积极配置, 0, 0, -17.12
167580254464901120, 011509, 0P0001LJPW, 易方达悦弘一年持有期混合C, 沪港深保守混合, 0, 0, -3.03
167580256113262592, 011087, 0P0001LJPY, 易方达瑞康灵活配置混合C, 沪港深灵活配置, 0, 0, -2.30
167580257858093056, 920923, 0P0001LJTD, 中金新锐股票C, 大盘成长股票, 0, 0, -30.33
167580259590340608, 900099, 0P0001LJTF, 中信证券红利价值一年持有混合B, 积极配置 - 大盘成长, 0, 0, -28.25
167580261200953344, 900029, 0P0001LJTH, 中信证券量化优选股票A, 大盘成长股票, 0, 0, -34.92
167580264678031360, 900019, 0P0001LJTJ, 中信证券六个月滚动持有债券A, 短债, 0, 0, 1.28
167580321338884096, 900008, 0P0001LJTL, 中信证券稳健回报混合A, 沪港深积极配置, 0, 0, -26.46
167580324237148160, 900003, 0P0001LJTN, 中信证券臻选价值成长混合A, 沪港深积极配置, 0, 0, -28.43
167580326120390656, 011240, 0P0001LJW0, 东吴行业轮动混合C, 积极配置 - 大盘成长, 0, 0, -24.14
167580328980905984, 010754, 0P0001LJW2, 招商沪港深科技创新主题精选灵活配置混合C, 沪港深灵活配置, 0, 0, -26.75
167580332122439680, 011323, 0P0001LJW6, 国泰智能汽车股票C, 大盘成长股票, 0, 0, -36.79
167580333829521408, 011326, 0P0001LJW8, 国泰医药健康股票C, 行业股票-医药, 0, 0, -32.16
167580335486271488, 011324, 0P0001LJWA, 国泰价值精选灵活配置混合C, 灵活配置, 0, 0, -27.93
167580337184964608, 011402, 0P0001LK1J, 汇添富成长精选混合C, 沪港深积极配置, 0, 0, -30.09
167580338896240640, 010519, 0P0001LK1L, 华夏先锋科技一年定期开放混合C, 沪港深积极配置（封闭式）, 0, 0, -39.03
167580340502659072, 011237, 0P0001LK1N, 上投摩根行业睿选股票C, 沪港深股票, 0, 0, -30.65
167580342058745856, 970004, 0P0001LK1P, 安信瑞鸿中短债B, 短债, 0, 0, 1.30
167580343765827584, 860001, 0P0001LK1R, 光大阳光混合A, 沪港深积极配置, 0, 0, -28.02
167580345430966272, 860037, 0P0001LK1T, 光大阳光混合C, 沪港深积极配置, 0, 0, -28.20
167580347200962560, 900078, 0P0001LJTM, 中信证券稳健回报混合C, 沪港深积极配置, 0, 0, -26.64
167580348840935424, 900079, 0P0001LJTO, 中信证券臻选价值成长混合C, 沪港深积极配置, 0, 0, -28.61
167580350564794368, 011241, 0P0001LJW1, 东吴价值成长双动力混合C, 积极配置 - 大盘成长, 0, 0, -25.91
167580352276070400, 011321, 0P0001LJW4, 国泰大健康股票C, 中盘成长股票, 0, 0, -29.73
167580353966374912, 011325, 0P0001LJW7, 国泰江源优势精选灵活配置混合C, 积极配置 - 大盘成长, 0, 0, -25.93
167580355543433216, 011322, 0P0001LJW9, 国泰智能装备股票C, 大盘成长股票, 0, 0, -36.43
167580357095325696, 011401, 0P0001LK1I, 汇添富成长精选混合A, 沪港深积极配置, 0, 0, -29.96
167580358731104256, 010518, 0P0001LK1K, 华夏先锋科技一年定期开放混合A, 沪港深积极配置（封闭式）, 0, 0, -38.89
167580360513683456, 011236, 0P0001LK1M, 上投摩根行业睿选股票A, 沪港深股票, 0, 0, -30.53
167580362317234176, 970003, 0P0001LK1O, 安信瑞鸿中短债A, 短债, 0, 0, 1.31
167580363902681088, 970005, 0P0001LK1Q, 安信瑞鸿中短债C, 短债, 0, 0, 1.20
167580365764952064, 860036, 0P0001LK1S, 光大阳光混合B, 沪港深积极配置, 0, 0, -28.01
167580391585087488, 860018, 0P0001LK1U, 光大阳光智造混合A, 沪港深积极配置, 0, 0, -30.85
167580393321529344, 860039, 0P0001LK1W, 光大阳光智造混合C, 沪港深积极配置, 0, 0, -30.93
167580395074748416, 011213, 0P0001LK1Y, 富国稳健策略6个月持有期混合C, 沪港深积极配置, 0, 0, -25.42
167580396689555456, 872015, 0P0001LK20, 广发资管昭利中短债A, 短债, 0, 0, 1.04
167580398379859968, 872017, 0P0001LK22, 广发资管昭利中短债C, 短债, 0, 0, 0.96
167580400057581568, 011352, 0P0001LK24, 金鹰年年邮益一年持有期混合C, 沪港深保守混合, 0, 0, -15.43
167580401697554432, 010422, 0P0001LK26, 海富通消费优选混合C, 行业混合 - 消费, 0, 0, -33.79
167580403362693120, 011377, 0P0001LK28, 创金合信积极成长股票A, 沪港深股票, 0, 0, -35.71
167580404998471680, 010204, 0P0001LK8E, 中银港股通优势成长股票, 沪港深股票, 0, 0, -17.84
167580406915268608, 011257, 0P0001LK8G, 交银施罗德鸿光一年持有期混合C, 沪港深保守混合, 0, 0, -2.82
167580408752373760, 011396, 0P0001LK8I, 博时恒元6个月持有期混合C, 沪港深保守混合, 0, 0, -2.07
167580410434289664, 010980, 0P0001LK8K, 华夏鼎润债券C, 积极债券, 0, 0, -10.37
167580412187508736, 011425, 0P0001LK8M, 广发优势成长股票A, 沪港深股票, 0, 0, -31.11
167580413944922112, 860038, 0P0001LK1V, 光大阳光智造混合B, 沪港深积极配置, 0, 0, -30.85
167580415618449408, 011212, 0P0001LK1X, 富国稳健策略6个月持有期混合A, 沪港深积极配置, 0, 0, -25.28
167580417245839360, 871003, 0P0001LK1Z, 广发资管价值增长灵活配置混合, 沪港深灵活配置, 0, 0, -28.78
167580418969698304, 872016, 0P0001LK21, 广发资管昭利中短债B, 短债, 0, 0, 1.04
167580420689362944, 011351, 0P0001LK23, 金鹰年年邮益一年持有期混合A, 沪港深保守混合, 0, 0, -15.27
167580422287392768, 010421, 0P0001LK25, 海富通消费优选混合A, 行业混合 - 消费, 0, 0, -33.69
167580424019640320, 980003, 0P0001LK27, 太平洋证券六个月滚动持有债券, 普通债券, 0, 0, 1.34
167580425726722048, 011378, 0P0001LK29, 创金合信积极成长股票C, 沪港深股票, 0, 0, -35.81
167580427354112000, 011256, 0P0001LK8F, 交银施罗德鸿光一年持有期混合A, 沪港深保守混合, 0, 0, -2.69
167580429107331072, 011395, 0P0001LK8H, 博时恒元6个月持有期混合A, 沪港深保守混合, 0, 0, -1.92
167580430877327360, 010979, 0P0001LK8J, 华夏鼎润债券A, 积极债券, 0, 0, -10.26
167580432714432512, 010958, 0P0001LK8L, 中信保诚养老目标日期2035三年持有期混合（FOF）, 目标日期, 0, 0, -14.45
167580469020327936, 011426, 0P0001LK8N, 广发优势成长股票C, 沪港深股票, 0, 0, -31.19
167580470920347648, 011139, 0P0001LK8P, 广发聚鸿六个月持有期混合C, 沪港深积极配置, 0, 0, -31.54
167580472577097728, 010284, 0P0001LK8R, 长城价值成长六个月持有期混合A, 沪港深积极配置, 0, 0, -32.20
167580474317733888, 516520, 0P0001LK8T, 华泰柏瑞中证智能汽车主题ETF, 行业股票-科技、传媒及通讯, 0, 0, -41.67
167580476075147264, 010881, 0P0001LK8V, 南方宝顺混合A, 沪港深保守混合, 0, 0, -5.47
167580477689954304, 011077, 0P0001LK8X, 汇丰晋信创新先锋股票, 沪港深股票, 0, 0, -34.84
167580480051347456, 010889, 0P0001LK8Z, 工银瑞信创业板两年定期开放混合C, 沪港深积极配置（封闭式）, 0, 0, -29.31
167580481699708928, 011575, 0P0001LKB0, 鹏华领航一年持有期混合C, 沪港深积极配置, 0, 0, -14.35
167580483390013440, 011413, 0P0001LKCD, 富国安益货币B, 货币市场, 0, 0, 0.64
167580485315198976, 159855, 0P0001LKN2, 银华中证影视主题ETF, 行业股票-科技、传媒及通讯, 0, 0, -35.91
167580487823392768, 008155, 0P0001LKN6, 嘉实中证医药健康100策略ETF联接C, 行业股票-医药, 0, 0, -28.25
167580489530474496, 011422, 0P0001LKW8, 广发全球科技三个月定期开放混合（QDII）人民币 C, -, 0, 0, -26.60
167580491162058752, 009630, 0P0001LKWA, 浦银安盛ESG责任投资混合A, 沪港深积极配置, 0, 0, -24.29
167580492856557568, 011138, 0P0001LK8O, 广发聚鸿六个月持有期混合A, 沪港深积极配置, 0, 0, -31.36
167580494450393088, 011140, 0P0001LK8Q, 广发聚鸿六个月持有期混合E, 沪港深积极配置, 0, 0, -31.45
167580496061005824, 010285, 0P0001LK8S, 长城价值成长六个月持有期混合C, 沪港深积极配置, 0, 0, -32.37
167580497650647040, 011093, 0P0001LK8U, 永赢宏泽一年定期开放灵活配置混合, 灵活配置（封闭式）, 0, 0, -13.80
167580499340951552, 010882, 0P0001LK8W, 南方宝顺混合C, 沪港深保守混合, 0, 0, -5.66
167580500959952896, 164826, 0P0001LK8Y, 工银瑞信创业板两年定期开放混合A, 沪港深积极配置（封闭式）, 0, 0, -29.13
167580502633480192, 011574, 0P0001LKAZ, 鹏华领航一年持有期混合A, 沪港深积极配置, 0, 0, -14.12
167580504344756224, 011424, 0P0001LKCC, 汇添富外延增长主题股票C, 大盘成长股票, 0, 0, -21.45
167580506089586688, 011166, 0P0001LKN1, 万家陆家嘴金融城金融债一年定期开放债券, 短债（封闭式）, 0, 0, 0.73
167580507893137408, 008154, 0P0001LKN5, 嘉实中证医药健康100策略ETF联接A, 行业股票-医药, 0, 0, -28.19
167580509596024832, 009631, 0P0001LKW7, 浦银安盛ESG责任投资混合C, 沪港深积极配置, 0, 0, -24.37
167580512909524992, 011423, 0P0001LKW9, 广发全球科技三个月定期开放混合（QDII）美元 C, -, 0, 0, -26.25
167580547319595008, 011420, 0P0001LKWB, 广发全球科技三个月定期开放混合（QDII）人民币 A, -, 0, 0, -26.51
167580549102174208, 011421, 0P0001LKWD, 广发全球科技三个月定期开放混合（QDII）美元 A, -, 0, 0, -26.16
167580550721175552, 010997, 0P0001LL74, 招商品质升级混合C, 沪港深积极配置, 0, 0, -27.27
167580552356954112, 011480, 0P0001LL76, 广发诚享混合C, 沪港深积极配置, 0, 0, -36.58
167580553988538368, 010741, 0P0001LL78, 汇安核心价值混合C, 积极配置 - 大盘成长, 0, 0, -33.88
167580555628511232, 009466, 0P0001LL7A, 东方可转债债券C, 可转债, 0, 0, -10.51
167580557717274624, 011453, 0P0001LL7D, 华泰柏瑞医疗健康混合C, 行业混合 - 医药, 0, 0, -30.63
167580559378219008, 860007, 0P0001LL9N, 光大阳光价值30个月持有期混合A, 沪港深积极配置, 0, 0, -23.06
167580562385534976, 860010, 0P0001LL9P, 光大阳光对冲策略6个月持有期灵活配置混合A, 沪港深灵活配置, 0, 0, -0.93
167580564029702144, 860029, 0P0001LL9R, 光大阳光对冲策略6个月持有期灵活配置混合C, 沪港深灵活配置, 0, 0, -0.90
167580566743416832, 860030, 0P0001LL9T, 光大阳光添利债券C, 积极债券, 0, 0, -9.55
167580568958009344, 870008, 0P0001LL9V, 广发资管乾利一年持有期债券A, 积极债券, 0, 0, -6.01
167580571239710720, 952024, 0P0001LL9Y, 国泰君安君得盛债券, 积极债券, 0, 0, -8.98
167580572967763968, 011439, 0P0001LKWC, 红塔红土盛昌优选混合C, 积极配置 - 大盘平衡, 0, 0, -12.83
167580577271119872, 011438, 0P0001LKWE, 红塔红土盛昌优选混合A, 积极配置 - 大盘平衡, 0, 0, -12.77
167580579150168064, 010996, 0P0001LL75, 招商品质升级混合A, 沪港深积极配置, 0, 0, -27.08
167580582635634688, 011479, 0P0001LL77, 广发诚享混合A, 沪港深积极配置, 0, 0, -36.49
167580586729275392, 010740, 0P0001LL79, 汇安核心价值混合A, 积极配置 - 大盘成长, 0, 0, -33.70
167580592811016192, 009465, 0P0001LL7B, 东方可转债债券A, 可转债, 0, 0, -10.39
167580597093400576, 011437, 0P0001LL7E, 中泰开阳价值优选灵活配置混合C, 灵活配置, 0, 0, -18.82
167580600528535552, 860027, 0P0001LL9O, 光大阳光价值30个月持有期混合B, 沪港深积极配置, 0, 0, -23.01
167580602202062848, 860028, 0P0001LL9Q, 光大阳光对冲策略6个月持有期灵活配置混合B, 沪港深灵活配置, 0, 0, -0.78
167580603909144576, 860005, 0P0001LL9S, 光大阳光添利债券A, 积极债券, 0, 0, -9.47
167580605523951616, 870017, 0P0001LL9U, 广发资管消费精选灵活配置混合, 沪港深灵活配置, 0, 0, -19.08
167580607570771968, 872014, 0P0001LL9W, 广发资管乾利一年持有期债券C, 积极债券, 0, 0, -6.09
167580633994887168, 850588, 0P0001LL9Z, 海通核心优势一年持有期混合A, 沪港深积极配置, 0, 0, -30.70
167580635722940416, 850599, 0P0001LLA1, 海通核心优势一年持有期混合C, 沪港深积极配置, 0, 0, -30.82
167580637383884800, 011159, 0P0001LLDX, 大成中小盘混合（LOF）C, 沪港深积极配置, 0, 0, -26.09
167580639212601344, 011287, 0P0001LLIP, 前海开源聚慧三年持有期混合, 沪港深积极配置, 0, 0, -13.42
167580640835796992, 011429, 0P0001LLIS, 前海开源民裕进取混合, 沪港深积极配置, 0, 0, -25.31
167580642526101504, 010075, 0P0001LLIU, 南方誉隆一年持有期混合C, 沪港深保守混合, 0, 0, -4.80
167580644107354112, 952009, 0P0001LLLV, 国泰君安君得鑫两年持有期混合A, 沪港深积极配置, 0, 0, -31.17
167580645743132672, 970001, 0P0001LLLX, 天风证券天泽六个月定期开放债券A, 普通债券（封闭式）, 0, 0, 0.94
167580647366328320, 959991, 0P0001LLLZ, 兴证资管金麒麟领先优势一年持有期混合A, 积极配置 - 大盘成长, 0, 0, -23.34
167580649513811968, 880007, 0P0001LLM1, 招商资管智远成长灵活配置混合A, 灵活配置, 0, 0, -26.35
167580651233476608, 920011, 0P0001LLM3, 中金安心回报灵活配置混合A, 沪港深灵活配置, 0, 0, -13.74
167580654404370432, 920007, 0P0001LLM5, 中金恒瑞债券A, 普通债券, 0, 0, 1.38
167580656061120512, 920012, 0P0001LLM7, 中金汇越量化对冲策略3个月定期开放灵活配置混合A, 灵活配置（封闭式）, 0, 0, -0.66
167580657784979456, 850005, 0P0001LLA0, 海通核心优势一年持有期混合B, 沪港深积极配置, 0, 0, -30.71
167580660091846656, 011430, 0P0001LLDW, 广发估值优势混合C, 沪港深积极配置, 0, 0, -25.64
167580661744402432, 011169, 0P0001LLIO, 建信臻选混合, 沪港深积极配置, 0, 0, -11.84
167580663338237952, 010074, 0P0001LLIR, 南方誉隆一年持有期混合A, 沪港深保守混合, 0, 0, -4.62
167580664927879168, 011393, 0P0001LLIT, 中欧融益稳健一年持有期混合A, 沪港深保守混合, 0, 0, -1.74
167580666710458368, 011394, 0P0001LLIV, 中欧融益稳健一年持有期混合C, 沪港深保守混合, 0, 0, -1.87
167580668635643904, 952099, 0P0001LLLW, 国泰君安君得鑫两年持有期混合C, 沪港深积极配置, 0, 0, -31.03
167580670229479424, 970002, 0P0001LLLY, 天风证券天泽六个月定期开放债券C, 普通债券（封闭式）, 0, 0, 0.85
167580671772983296, 959993, 0P0001LLM0, 兴证资管金麒麟领先优势一年持有期混合C, 积极配置 - 大盘成长, 0, 0, -23.34
167580673433927680, 881007, 0P0001LLM2, 招商资管智远成长灵活配置混合C, 灵活配置, 0, 0, -26.44
167580675040346112, 920921, 0P0001LLM4, 中金安心回报灵活配置混合C, 沪港深灵活配置, 0, 0, -13.85
167580676730650624, 920927, 0P0001LLM6, 中金恒瑞债券C, 普通债券, 0, 0, 1.26
167580724218560512, 920926, 0P0001LLM8, 中金汇越量化对冲策略3个月定期开放灵活配置混合C, 灵活配置（封闭式）, 0, 0, -0.82
167580725762064384, 920922, 0P0001LLMA, 中金精选股票C, 大盘平衡股票, 0, 0, -19.09
167580727376871424, 010981, 0P0001LLT9, 兴全汇虹一年持有期混合A, 沪港深保守混合, 0, 0, -7.58
167580733295034368, 011483, 0P0001LLTB, 中银顺宁回报6个月持有期混合C, 保守混合, 0, 0, -6.36
167580735580930048, 011482, 0P0001LLTD, 中银顺宁回报6个月持有期混合A, 保守混合, 0, 0, -6.24
167580737271234560, 010861, 0P0001LLTG, 长信企业优选一年持有期灵活配置混合, 沪港深灵活配置, 0, 0, -23.38
167580738844098560, 010844, 0P0001LLTK, 富国天润回报混合C, 沪港深保守混合, 0, 0, -4.35
167580740383408128, 952320, 0P0001LLTM, 国泰君安君得盈债券C, 积极债券, 0, 0, -6.62
167580741964660736, 010796, 0P0001LLTO, 民生加银价值发现一年持有期混合C, 沪港深积极配置, 0, 0, -26.92
167580743642382336, 010278, 0P0001LLTQ, 南华瑞泰39个月定期开放债券A, 纯债（封闭式）, 0, 0, 0.97
167580745269772288, 516180, 0P0001LLTS, 平安中证光伏产业ETF, 行业股票 - 其它, 0, 0, -35.90
167580747207540736, 011484, 0P0001LLTU, 申万菱信宜选混合A, 保守混合, 0, 0, -3.82
167580748809764864, 011444, 0P0001LLTW, 创金合信瑞裕混合A, 沪港深积极配置, 0, 0, -12.24
167580750474903552, 920002, 0P0001LLM9, 中金精选股票A, 大盘平衡股票, 0, 0, -18.97
167580752144236544, 010982, 0P0001LLT8, 兴全汇虹一年持有期混合C, 沪港深保守混合, 0, 0, -7.69
167580753805180928, 011449, 0P0001LLTA, 中银证券均衡成长混合C, 积极配置 - 大盘成长, 0, 0, -31.89
167580755424182272, 011448, 0P0001LLTC, 中银证券均衡成长混合A, 积极配置 - 大盘成长, 0, 0, -31.81
167580757055766528, 010281, 0P0001LLTE, 华夏保守养老目标一年持有期混合（FOF）, 保守混合, 0, 0, -2.28
167580758750265344, 011152, 0P0001LLTI, 富兰克林国海兴海回报混合, 沪港深积极配置, 0, 0, -19.69
