代码,晨星专属号,名称,类型,三年评级,五年评级,今年回报率
67761936682450944, 005607, 0P0001CU1V, 华宝中证500指数增强A, 普通股票型, 2, 0, 7.59
67761949303111680, 510180, F0000003Z5, 华安上证180ETF, 普通股票型, 2, 3, -2.22
67761961449816064, 165524, 0P000165UE, 信诚中证智能家居指数（LOF）, 行业股票 - 科技、传媒及通讯, 2, 2, 7.22
67761972950597632, 001237, 0P00015XQN, 博时上证50ETF联接A, 普通股票型, 2, 3, -5.06
67761985109884928, 000251, 0P0000Z4DJ, 工银瑞信金融地产行业混合A, 积极配置型, 2, 3, -4.08
67761996208013312, 320016, 0P0000TNW7, 诺安多策略混合, 积极配置型, 2, 2, -0.09
67762007318724608, 005737, 0P0001CU2W, 博时上证50ETF联接C, 普通股票型, 2, 0, -5.11
67762020081991680, 502013, 0P00015ZBL, 长盛中证申万一带一路主题指数（LOF）, 普通股票型, 2, 2, 4.89
67762034455871488, 164403, 0P00018C2O, 前海开源沪港深农业主题精选灵活配置混合（LOF）, 沪港深积极配置型, 2, 0, 0.88
67762046959091712, 001630, 0P00016FT4, 天弘中证计算机主题ETF联接C, 行业股票 - 科技、传媒及通讯, 2, 2, 3.40
67762060817072128, 161720, 0P00014GUF, 招商中证全指证券公司指数（LOF）, 行业股票 - 金融地产, 2, 1, -8.11
67762074876379136, 002952, 0P00018BNG, 建信多因子量化股票, 普通股票型, 2, 0, -5.16
67762087484456960, 159913, 0P0000TXCN, 交银深证300价值ETF, 普通股票型, 2, 3, -6.56
67762105784205312, 090017, 0P0000UG6K, 大成可转债增强债券, 可转债基金, 2, 1, 17.38
67762120946614272, 100053, 0P0000S0NW, 富国上证综指ETF联接, 普通股票型, 2, 2, 1.73
67762232598986752, 005608, 0P0001CU1W, 华宝中证500指数增强C, 普通股票型, 2, 0, 7.35
67762245714575360, 519706, 0P0000TXCO, 交银深证300价值ETF联接, 普通股票型, 2, 3, -6.39
67762260101038080, 519977, 0P0000VGFE, 长信可转债债券 - A, 可转债基金, 2, 3, 2.90
67762274151956480, 000688, 0P00013NSL, 景顺长城研究精选股票, 普通股票型, 2, 2, -1.82
67762286936195072, 510050, F0000003X3, 华夏上证50ETF, 普通股票型, 2, 3, -6.66
67762298713800704, 000893, 0P00014YWK, 工银创新动力股票, 普通股票型, 2, 1, 6.10
67762313293201408, 161624, 0P00019CD6, 融通可转债债券A, 可转债基金, 2, 0, 12.45
67762328170397696, 519976, 0P0000VGFF, 长信可转债债券 - C, 可转债基金, 2, 3, 2.70
67762343072759808, 000974, 0P00015CL4, 安信消费医药主题股票, 行业股票 - 医药, 2, 3, -1.79
67762357463416832, 090010, F0000004IE, 大成中证红利指数A, 普通股票型, 2, 3, 13.68
67762370893578240, 161625, 0P00019CD7, 融通可转债债券C, 可转债基金, 2, 0, 12.21
67762383400992768, 001448, 0P000166L5, 华商双翼平衡混合, 保守混合型, 2, 2, 19.60
67762396311060480, 470007, F0000004G0, 汇添富上证综合指数, 普通股票型, 2, 2, 1.57
67762409158213632, 161907, 0P0000SDP3, 万家中证红利指数(LOF), 普通股票型, 2, 3, 16.61
67762425889292288, 005504, 0P0001CI7H, 汇添富沪港深大盘价值混合, 沪港深积极配置型, 2, 0, 3.01
67762437306187776, 005701, 0P0001D9DM, 上投摩根香港精选港股通混合, 沪港深积极配置型, 2, 0, -3.29
67762447695478784, 530020, 0P0000VXPU, 建信转债增强债券A, 可转债基金, 2, 2, 5.83
67762458042826752, 040180, F0000004H4, 华安上证180ETF联接, 普通股票型, 2, 3, -2.23
67762468968988672, 510020, F0000004I8, 博时上证超级大盘ETF, 普通股票型, 2, 3, -7.03
67762479173730304, 510010, F0000004H5, 交银上证180公司治理ETF, 普通股票型, 2, 3, -0.81
67762488887738368, 001972, 0P00017814, 前海开源沪港深智慧生活优选灵活配置混合, 沪港深积极配置型, 2, 1, -8.68
67762499750985728, 531020, 0P0000VXPV, 建信转债增强债券C, 可转债基金, 2, 2, 5.59
67762510937194496, 005255, 0P0001CEF9, 浦银安盛港股通量化优选灵活配置混合, 沪港深积极配置型, 2, 0, 3.44
67762523125841920, 005583, 0P0001CLPK, 易方达港股通红利灵活配置混合, 沪港深积极配置型, 2, 0, -1.06
67762533951340544, 519180, F020519180, 万家180指数, 普通股票型, 2, 2, -2.66
67762640948035584, 519686, F0000004H6, 交银上证180公司治理ETF联接, 普通股票型, 2, 3, -0.86
67762655959449600, 164206, 0P0001734V, 天弘添利债券（LOF）C, 可转债基金, 2, 3, 15.66
67762669498662912, 100032, F0000004DW, 富国中证红利指数增强, 普通股票型, 2, 3, 14.06
67762683318894592, 050013, F0000004I9, 博时上证超级大盘ETF联接, 普通股票型, 2, 3, -6.74
67762698724573184, 240016, F0000004J6, 华宝上证180价值ETF联接, 普通股票型, 2, 3, 1.35
67762712662245376, 004914, 0P0001BSDG, 中银证券聚瑞混合C, 保守混合型, 2, 0, 6.50
67762724590845952, 510270, 0P0000T3GX, 中银上证国企100ETF, 普通股票型, 2, 2, 0.52
67762738557878272, 005644, 0P0001CNLT, 广发沪港深行业龙头混合, 沪港深积极配置型, 2, 0, 0.65
67762751904153600, 160625, 0P00012K68, 鹏华中证800证券保险指数（LOF）, 行业股票 - 金融地产, 2, 3, -12.11
67762764327682048, 512070, 0P000135BX, 易方达沪深300非银行金融ETF, 行业股票 - 金融地产, 2, 3, -15.89
67762779406204928, 005222, 0P0001BP20, 泰达宏利全能优选混合型基金中基金（FOF）C, 保守混合型, 2, 0, 2.56
67762792542765056, 005646, 0P0001CP5S, 中海沪港深多策略灵活配置混合, 沪港深积极配置型, 2, 0, 4.08
67762804483948544, 004774, 0P0001B4YE, 汇添富添福吉祥混合, 保守混合型, 2, 0, 6.54
67762815942787072, 510030, F0000004J5, 华宝上证180价值ETF, 普通股票型, 2, 3, 1.50
67762830077591552, 001051, 0P00015D3I, 华夏上证50ETF联接A, 普通股票型, 2, 3, -6.57
67762843964932096, 005733, 0P0001CSZV, 华夏上证50ETF联接C, 普通股票型, 2, 0, -6.72
67762858741465088, 163113, 0P000123ZE, 申万菱信中证申万证券行业指数（LOF）, 行业股票 - 金融地产, 2, 1, -9.76
67762870833643520, 004913, 0P0001BSDF, 中银证券聚瑞混合A, 保守混合型, 2, 0, 6.56
67762883605299200, 001277, 0P00015XD0, 博时国企改革主题股票, 普通股票型, 2, 2, 1.89
67762896360177664, 161908, 0P000136M0, 万家添利债券(LOF), 可转债基金, 2, 3, 7.29
67762907240202240, 004091, 0P00019C5K, 博时沪港深价值优选灵活配置混合A, 沪港深积极配置型, 2, 0, -1.00
67762917847597056, 005221, 0P0001BP1Z, 泰达宏利全能优选混合型基金中基金（FOF）A, 保守混合型, 2, 0, 2.73
67762929704894464, 004739, 0P0001C603, 上投摩根安隆回报混合C, 保守混合型, 2, 0, 1.84
67762941453139968, 002793, 0P00018UC4, 景顺长城顺益回报混合C, 保守混合型, 2, 0, 2.91
67762952668708864, 002103, 0P0001785L, 招商康泰灵活配置混合, 保守混合型, 2, 3, 3.02
67763065667452928, 000950, 0P000153PE, 易方达沪深300非银行金融ETF联接A, 行业股票 - 金融地产, 2, 3, -15.08
67763079328301056, 090006, F00000040K, 大成财富管理2020生命周期, 保守混合型, 2, 1, 4.69
67763091982516224, 160323, 0P000197H7, 华夏磐泰混合（LOF）, 保守混合型, 2, 0, 7.69
67763105525923840, 253010, F0000003Y1, 国联安安心成长混合, 保守混合型, 2, 2, 1.12
67763120159850496, 003938, 0P0001AC3C, 南方荣尊混合A, 保守混合型, 2, 0, 2.89
67763131509637120, 165523, 0P000165UB, 信诚中证信息安全指数（LOF）, 行业股票 - 科技、传媒及通讯, 2, 1, -0.75
67763142037340160, 003877, 0P000198PD, 富国久利稳健配置混合A, 保守混合型, 2, 0, 6.96
67763154070798336, 004100, 0P00019L2G, 鹏华安益增强混合, 保守混合型, 2, 0, 2.54
67763166938923008, 003939, 0P0001AC3D, 南方荣尊混合C, 保守混合型, 2, 0, 2.54
67763178737500160, 001495, 0P00016942, 东方新价值混合A, 保守混合型, 2, 3, 3.23
67763193711165440, 003878, 0P000198PE, 富国久利稳健配置混合C, 保守混合型, 2, 0, 6.71
67763204851236864, 002162, 0P000171B8, 东方新价值混合C, 保守混合型, 2, 3, 3.06
67763215366356992, 003045, 0P00018J5Q, 东方红战略精选沪港深混合C, 沪港深保守混合型, 2, 0, 3.38
67763228003794944, 001116, 0P00015JCR, 广发聚安混合C, 保守混合型, 2, 4, 2.99
67763240536375296, 001223, 0P00017815, 鹏华文化传媒娱乐股票, 行业股票 - 科技、传媒及通讯, 2, 3, -6.02
67763253681324032, 001189, 0P00015O0H, 广发聚宝混合A, 保守混合型, 2, 4, 2.70
67763266121629696, 003938, 0P0001AC3C, 南方荣尊混合A, 保守混合型, 2, 0, 2.89
67763281191763968, 001406, 0P000163XU, 东方红策略精选灵活配置混合C, 保守混合型, 2, 3, 2.66
67763294194106368, 005197, 0P0001BR0C, 工银瑞信沪港深精选灵活配置混合A, 沪港深积极配置型, 2, 0, 0.42
67763309587202048, 005198, 0P0001BR0D, 工银瑞信沪港深精选灵活配置混合C, 沪港深积极配置型, 2, 0, 0.30
67763326339252224, 003939, 0P0001AC3D, 南方荣尊混合C, 保守混合型, 2, 0, 2.54
67763339974934528, 002602, 0P00019S1N, 易方达丰惠混合, 保守混合型, 2, 0, 4.02
67763356890562560, 003878, 0P000198PE, 富国久利稳健配置混合C, 保守混合型, 2, 0, 6.71
67763371398660096, 290003, F0000003ZY, 泰信双息双利债券, 积极债券型, 2, 2, 3.93
67763391149637632, 002227, 0P00017IFX, 长城新优选混合A, 保守混合型, 2, 3, 2.19
67763520149651456, 004852, 0P0001BU8Z, 广发价值回报混合A, 保守混合型, 2, 0, 0.98
67763536222224384, 003630, 0P000197B2, 上投摩根全球多元配置（QDII）美元现钞, 环球股债混合, 2, 0, 6.29
67763552613564416, 001469, 0P000168XT, 广发中证全指金融地产ETF联接A, 行业股票 - 金融地产, 2, 3, -6.78
67763568853909504, 002228, 0P00017IFY, 长城新优选混合C, 保守混合型, 2, 3, 1.90
67763585593376768, 005524, 0P0001D3SR, 泰康颐年混合C, 沪港深保守混合型, 2, 0, 2.17
67763604182532096, 004853, 0P0001BU90, 广发价值回报混合C, 保守混合型, 2, 0, 0.75
67763621840551936, 005906, 0P0001D9WK, 招商丰茂灵活配置混合A, 保守混合型, 2, 0, 3.28
67763635966967808, 501042, 0P0001H6RM, 汇添富弘安混合（LOF）C, 保守混合型, 2, 0, 2.05
67763653524324352, 001572, 0P00016A80, 嘉合磐石混合C, 保守混合型, 2, 2, 4.77
67763669471068160, 002925, 0P000198P5, 广发集源债券A, 积极债券型, 2, 0, 4.88
67763684205658112, 002138, 0P000173ZV, 泓德裕泰债券A, 积极债券型, 2, 3, 2.94
67763699682639872, 005907, 0P0001D9WL, 招商丰茂灵活配置混合C, 保守混合型, 2, 0, 2.81
67763713687420928, 162210, F0000004CU, 泰达宏利集利债券 - A, 积极债券型, 2, 3, 3.70
67763727050473472, 005523, 0P0001D3SQ, 泰康颐年混合A, 沪港深保守混合型, 2, 0, 2.35
67763740476440576, 003631, 0P000197B3, 上投摩根全球多元配置（QDII）美元现汇, 环球股债混合, 2, 0, 6.29
67763751809449984, 501041, 0P0001H6RL, 汇添富弘安混合（LOF）A, 保守混合型, 2, 0, 2.50
67763763457032192, 002979, 0P00018AZH, 广发中证全指金融地产ETF联接C, 行业股票 - 金融地产, 2, 0, -6.89
67763776421625856, 001571, 0P00016A7Z, 嘉合磐石混合A, 保守混合型, 2, 2, 5.01
67763790455767040, 001485, 0P000166JS, 华安添颐混合, 保守混合型, 2, 3, 3.61
67763804770926592, 167301, 0P000169I7, 方正富邦中证保险主题指数（LOF）, 行业股票 - 金融地产, 2, 4, -15.18
67763820675727360, 510230, 0P0000SJBP, 国泰上证180金融ETF, 行业股票 - 金融地产, 2, 3, -7.67
67763836165292032, 003108, 0P00019JI8, 光大保德信安祺债券C, 积极债券型, 2, 0, 5.16
67763853299023872, 519163, 0P0001CESH, 新华增怡债券C, 积极债券型, 2, 0, 9.59
67763870940266496, 002005, 0P00019T42, 工银瑞信新得利混合, 保守混合型, 2, 0, 1.28
67763888636035072, 002988, 0P0001CZE6, 平安鼎信债券, 积极债券型, 2, 0, 2.49
67764022119759872, 000466, 0P00011WRB, 融通通瑞债券 - A/B, 积极债券型, 2, 2, 6.42
67764037240225792, 620003, F0000004EP, 金元顺安丰利债券, 积极债券型, 2, 3, 2.25
67764049982521344, 002926, 0P000198P6, 广发集源债券C, 积极债券型, 2, 0, 4.65
67764062896783360, 159931, 0P0000Z3OS, 汇添富中证金融地产ETF, 行业股票 - 金融地产, 2, 3, -8.94
67764077073530880, 003180, 0P00018SN6, 新疆前海联合添利债券A, 积极债券型, 2, 0, 4.59
67764090004570112, 003637, 0P0001DJ02, 安信永鑫增强债券A, 积极债券型, 2, 0, 2.99
67764104126791680, 003167, 0P00018HJS, 前海开源鼎瑞债券A, 积极债券型, 2, 0, 2.93
67764117162688512, 002901, 0P000188JW, 财通资管积极收益债券A, 积极债券型, 2, 0, 2.89
67764127602311168, 000149, 0P0000YS29, 华安双债添利债券A, 积极债券型, 2, 3, 2.65
67764137123381248, 000859, 0P00014N9O, 融通通瑞债券 - C, 积极债券型, 2, 2, 6.14
67764147101630464, 539001, 0P0000PO6K, 建信全球机遇混合QDII, 环球股债混合, 2, 0, 10.39
67764156673032192, 519683, 0P0000TVWL, 交银双利债券 - A/B, 积极债券型, 2, 1, 6.43
67764167309787136, 080003, F0000004CX, 长盛积极配置债券, 积极债券型, 2, 3, -0.23
67764177485168640, 020021, 0P0000SJBO, 国泰上证180金融ETF联接, 行业股票 - 金融地产, 2, 3, -7.34
67764185911525376, 004361, 0P00019WX1, 上投摩根安通回报混合A, 保守混合型, 2, 0, -0.85
67764197051596800, 519661, 0P0000YWGU, 银河增利债券 - C, 积极债券型, 2, 3, 2.76
67764206463614976, 020019, F0000004EN, 国泰双利债券A, 积极债券型, 2, 3, 1.21
67764216110514176, 002139, 0P000173ZW, 泓德裕泰债券C, 积极债券型, 2, 3, 2.74
67764227602907136, 165517, 0P00015T65, 信诚双盈债券（LOF), 积极债券型, 2, 3, 4.15
67764239888023552, 420108, 0P0000WKQS, 天弘债券型发起式 - B, 积极债券型, 2, 2, 2.85
67764253167190016, 485107, F00000049D, 工银瑞信信用添利债券A, 积极债券型, 2, 1, 6.27
67764265305505792, 162299, F0000004CV, 泰达宏利集利债券 - C, 积极债券型, 2, 3, 3.47
67764277590622208, 002421, 0P0001CESI, 新华增强债券A, 积极债券型, 2, 0, 3.75
67764289976401920, 539001, 0P0000PO6K, 建信全球机遇混合QDII, 环球股债混合, 2, 0, 10.39
67764301024198656, 000887, 0P000155DK, 上投摩根稳进回报混合, 保守混合型, 2, 2, 2.34
67794453724659712, 000466, 0P00011WRB, 融通通瑞债券 - A/B, 积极债券型, 2, 2, 6.42
67794471244267520, 620003, F0000004EP, 金元顺安丰利债券, 积极债券型, 2, 3, 2.25
67794488885510144, 002926, 0P000198P6, 广发集源债券C, 积极债券型, 2, 0, 4.65
67794506992320512, 159931, 0P0000Z3OS, 汇添富中证金融地产ETF, 行业股票 - 金融地产, 2, 3, -8.94
67794524700672000, 003180, 0P00018SN6, 新疆前海联合添利债券A, 积极债券型, 2, 0, 4.59
67794541830209536, 003637, 0P0001DJ02, 安信永鑫增强债券A, 积极债券型, 2, 0, 2.99
67794556912926720, 003167, 0P00018HJS, 前海开源鼎瑞债券A, 积极债券型, 2, 0, 2.93
67794570884153344, 002901, 0P000188JW, 财通资管积极收益债券A, 积极债券型, 2, 0, 2.89
67794583618060288, 000149, 0P0000YS29, 华安双债添利债券A, 积极债券型, 2, 3, 2.65
67794598231015424, 000859, 0P00014N9O, 融通通瑞债券 - C, 积极债券型, 2, 2, 6.14
67794613561196544, 539001, 0P0000PO6K, 建信全球机遇混合QDII, 环球股债混合, 2, 0, 10.39
67794629621186560, 519683, 0P0000TVWL, 交银双利债券 - A/B, 积极债券型, 2, 1, 6.43
67794642980044800, 080003, F0000004CX, 长盛积极配置债券, 积极债券型, 2, 3, -0.23
67794656129187840, 020021, 0P0000SJBO, 国泰上证180金融ETF联接, 行业股票 - 金融地产, 2, 3, -7.34
67794669920059392, 004361, 0P00019WX1, 上投摩根安通回报混合A, 保守混合型, 2, 0, -0.85
67794684054863872, 519661, 0P0000YWGU, 银河增利债券 - C, 积极债券型, 2, 3, 2.76
67794698097393664, 020019, F0000004EN, 国泰双利债券A, 积极债券型, 2, 3, 1.21
67794711791796224, 002139, 0P000173ZW, 泓德裕泰债券C, 积极债券型, 2, 3, 2.74
67794724223713280, 165517, 0P00015T65, 信诚双盈债券（LOF), 积极债券型, 2, 3, 4.15
67794736408166400, 420108, 0P0000WKQS, 天弘债券型发起式 - B, 积极债券型, 2, 2, 2.85
67794747397242880, 485107, F00000049D, 工银瑞信信用添利债券A, 积极债券型, 2, 1, 6.27
67794760139538432, 162299, F0000004CV, 泰达宏利集利债券 - C, 积极债券型, 2, 3, 3.47
67794771975864320, 002421, 0P0001CESI, 新华增强债券A, 积极债券型, 2, 0, 3.75
67794782583259136, 539001, 0P0000PO6K, 建信全球机遇混合QDII, 环球股债混合, 2, 0, 10.39
67794791626178560, 000887, 0P000155DK, 上投摩根稳进回报混合, 保守混合型, 2, 2, 2.34
67794888745287680, 001947, 0P00018APT, 上投摩根安鑫回报混合A, 保守混合型, 2, 0, 3.00
67794898840977408, 003361, 0P00019IE2, 前海开源瑞和债券C, 积极债券型, 2, 0, 2.69
67794909565812736, 004126, 0P00019MHP, 浦银安盛稳健增利债券(LOF)A, 积极债券型, 2, 0, 2.61
67794919372095488, 003176, 0P00018J2G, 德邦景颐债券A, 积极债券型, 2, 0, 3.62
67794931179061248, 160718, 0P0000SH03, 嘉实多利收益债券, 积极债券型, 2, 3, 0.85
67794945058013184, 003335, 0P00018P96, 中融融信双盈债券C, 积极债券型, 2, 0, 0.68
67794960421748736, 003168, 0P00018HJT, 前海开源鼎瑞债券C, 积极债券型, 2, 0, 2.70
67794973872881664, 005144, 0P0001BK7P, 东吴优益债券A, 积极债券型, 2, 0, 2.50
67794986271244288, 002902, 0P000188JX, 财通资管积极收益债券C, 积极债券型, 2, 0, 2.67
67795007024660480, 161722, 0P00015R93, 招商丰泰灵活配置混合(LOF), 保守混合型, 2, 2, 5.48
67795015115472896, 519685, 0P0000TVWN, 交银双利债券 - C, 积极债券型, 2, 1, 6.19
67795025672536064, 002592, 0P00017QXL, 中欧纯债债券（LOF）E, 纯债基金, 2, 2, 1.85
67795035898249216, 002797, 0P000183VD, 景顺长城景盈双利债券C, 积极债券型, 2, 0, 1.50
67795045482233856, 002796, 0P000183VC, 景顺长城景盈双利债券A, 积极债券型, 2, 0, 1.73
67795054739062784, 003638, 0P0001DJ03, 安信永鑫增强债券C, 积极债券型, 2, 0, 2.82
67795063870062592, 020020, F0000004EM, 国泰双利债券C, 积极债券型, 2, 3, 0.99
67795074313879552, 005212, 0P0001CG0D, 汇安稳裕债券, 积极债券型, 2, 0, 1.23
67795083788812288, 020033, 0P0000XP7N, 国泰民安增利债券A, 积极债券型, 2, 3, 3.43
67795093439905792, 003177, 0P00018J2H, 德邦景颐债券C, 积极债券型, 2, 0, 3.48
67795102755454976, 004362, 0P00019WX2, 上投摩根安通回报混合C, 保守混合型, 2, 0, -1.52
67795111311835136, 000150, 0P0000YS2A, 华安双债添利债券C, 积极债券型, 2, 2, 2.45
